frame,gt_id,gt_cls,det_cls,det_conf,iou,gt_cx,gt_cy,det_cx,det_cy
1457,135,1,1,0.8531795144081116,0.8705890774726868,484.83544303797464,42.39096972806567,485.064697265625,41.74949645996094
1457,143,0,0,0.8118944764137268,0.8958292603492737,306.60759493670884,223.03745510518212,305.6971130371094,224.28233337402344
1457,144,1,1,0.8136990070343018,0.8984141945838928,393.49367088607596,487.0805541303232,392.59515380859375,487.6060791015625
1457,145,1,1,0.8877536654472351,0.9301761388778687,339.4683544303797,391.49307337095945,339.7311096191406,392.8121032714844
1457,146,1,1,0.9082379937171936,0.9266868233680725,740.4810126582279,488.18881477680856,739.89111328125,488.62200927734375
1457,147,1,1,0.7579789757728577,0.7513415217399597,280.1518987341772,639.7434581836839,276.37738037109375,640.5491943359375
1457,148,1,1,0.830295979976654,0.9631735682487488,383.46835443037975,585.7157516675218,383.93817138671875,586.0899658203125
1457,149,1,1,0.8214807510375977,0.8933976292610168,323.0379746835443,588.2093381221139,322.19305419921875,588.4534912109375
1457,150,0,0,0.9121569991111755,0.8998722434043884,122.25316455696202,939.5279630579784,121.81919860839844,938.614501953125
1457,151,0,0,0.8486724495887756,0.8164965510368347,447.5189873417721,666.6187788609543,445.73583984375,668.5263061523438
1457,254,0,0,0.8174924254417419,0.8639594316482544,369.2658227848101,691.2775782452538,370.29736328125,691.94677734375
1458,132,0,0,0.9116279482841492,0.9514917135238647,513.5189873417721,958.3683940482298,513.52734375,957.6578369140625
1458,135,1,1,0.8653717041015625,0.8511935472488403,484.83544303797464,40.17444843509492,485.6944580078125,41.00092697143555
1458,143,0,0,0.8188232183456421,0.8651643395423889,307.72151898734177,223.03745510518212,306.207763671875,223.70619201660156
1458,144,1,1,0.8209268450737,0.8870473504066467,392.37974683544303,487.0805541303232,391.4711608886719,486.823974609375
1458,145,1,1,0.8778154253959656,0.913305401802063,338.3544303797468,393.70959466393015,339.12493896484375,394.3091735839844
1458,146,1,1,0.9092864990234375,0.9253987073898315,737.1392405063291,488.18881477680856,736.6395874023438,487.6844482421875
1458,147,1,1,0.7594888210296631,0.7787173390388489,280.1518987341772,637.5269368907132,277.2663879394531,638.9743041992188
1458,148,1,1,0.8195488452911377,0.9372555613517761,385.69620253164555,585.7157516675218,386.3764953613281,586.5792846679688
1458,149,1,1,0.8099907636642456,0.8957622647285461,324.15189873417717,590.4258594150847,325.0079345703125,590.6644897460938
1458,150,0,0,0.9017857909202576,0.9341853260993958,122.25316455696202,938.419702411493,121.54869079589844,937.760986328125
1458,151,0,0,0.6720221638679504,0.8995985388755798,448.63291139240505,666.6187788609543,447.63409423828125,666.6085205078125
1458,254,0,0,0.7921043038368225,0.8514457941055298,370.37974683544303,691.2775782452538,371.78778076171875,691.610595703125
1459,132,0,0,0.9128952622413635,0.9484957456588745,513.5189873417721,958.3683940482298,513.536376953125,957.630859375
1459,135,1,1,0.8728276491165161,0.8449640870094299,485.9493670886076,37.95792714212416,485.96600341796875,39.6638069152832
1459,143,0,0,0.8286778330802917,0.9311894178390503,307.72151898734177,223.03745510518212,307.02801513671875,222.5982208251953
1459,144,1,1,0.8257361650466919,0.8915320038795471,390.15189873417717,487.0805541303232,389.4643249511719,486.59454345703125
1459,145,1,1,0.8672455549240112,0.8935286998748779,338.3544303797468,395.92611595690096,337.3525390625,396.7972412109375
1459,146,1,1,0.9062004685401917,0.9187116622924805,733.7974683544303,488.18881477680856,733.3519287109375,487.2413024902344
1459,147,1,1,0.770359456539154,0.7823827266693115,281.2658227848101,637.5269368907132,278.0809020996094,638.4085083007812
1459,148,1,1,0.8244685530662537,0.9060238599777222,387.92405063291136,585.7157516675218,388.83502197265625,587.2066650390625
1459,149,1,1,0.836970329284668,0.9207336902618408,325.2658227848101,592.6423807080553,326.166748046875,592.6060791015625
1459,150,0,0,0.8884209990501404,0.8839313387870789,122.25316455696202,937.3114417650077,120.80914306640625,936.95556640625
1459,151,0,0,0.7220767140388489,0.887557864189148,448.63291139240505,666.6187788609543,449.786376953125,666.66845703125
1459,254,0,0,0.8205689191818237,0.9162316918373108,371.49367088607596,691.2775782452538,371.1827697753906,692.0863647460938
1460,132,0,0,0.9122216701507568,0.942023515701294,513.5189873417721,958.3683940482298,513.4091186523438,957.5709228515625
1460,135,1,1,0.8722012042999268,0.8373956680297852,485.9493670886076,35.74140584915341,486.65765380859375,38.36094284057617
1460,143,0,0,0.8168889284133911,0.8381463289260864,308.83544303797464,223.03745510518212,306.84283447265625,222.74301147460938
1460,144,1,1,0.8240975141525269,0.820864200592041,389.0379746835443,487.0805541303232,387.3571472167969,486.2290344238281
1460,145,1,1,0.8840137720108032,0.9014081954956055,337.5189873417721,398.14263724987165,336.50579833984375,398.4858703613281
1460,146,1,1,0.915647029876709,0.9261627793312073,730.4556962025316,488.18881477680856,728.9791259765625,488.0133056640625
1460,147,1,1,0.7675315141677856,0.9480488896369934,281.2658227848101,635.3104155977423,281.16290283203125,636.065673828125
1460,148,1,1,0.8206081986427307,0.8680511116981506,390.15189873417717,585.7157516675218,391.45068359375,587.8985595703125
1460,149,1,1,0.8310019969940186,0.8848605751991272,326.37974683544303,594.8589020010261,326.67413330078125,594.57568359375
1460,150,0,0,0.882253110408783,0.9181614518165588,122.25316455696202,936.2031811185223,120.98072814941406,935.7728271484375
1460,151,0,0,0.7564777731895447,0.8797979950904846,449.746835443038,666.6187788609543,451.0550231933594,665.6097412109375
1460,254,0,0,0.8179433941841125,0.9293848276138306,372.60759493670884,691.2775782452538,372.68853759765625,691.9549560546875
1461,132,0,0,0.9133924245834351,0.9415030479431152,513.5189873417721,958.3683940482298,513.4004516601562,957.5684814453125
1461,135,1,1,0.8688677549362183,0.8962821960449219,487.0632911392405,35.74140584915341,486.6212158203125,37.172142028808594
1461,143,0,0,0.8135227560997009,0.8164918422698975,308.83544303797464,220.82093381221136,306.97540283203125,222.57000732421875
1461,144,1,1,0.8348193764686584,0.8524145483970642,387.92405063291136,487.0805541303232,386.63494873046875,486.69158935546875
1461,145,1,1,0.8751807808876038,0.9246741533279419,336.4050632911392,400.35915854284247,335.92822265625,400.8386535644531
1461,146,1,1,0.8949178457260132,0.8835057616233826,727.3924050632911,488.18881477680856,724.989990234375,488.0273132324219
1461,147,1,1,0.7690172791481018,0.9186533093452454,282.37974683544303,635.3104155977423,282.19512939453125,634.068603515625
1461,148,1,1,0.7990319132804871,0.91358482837677,392.37974683544303,585.7157516675218,392.8063659667969,587.227294921875
1461,149,1,1,0.836170494556427,0.8717042207717896,327.49367088607596,599.2919445869677,327.49871826171875,596.9309692382812
1461,150,0,0,0.8827283382415771,0.8542190790176392,122.25316455696202,936.2031811185223,121.6127700805664,933.657470703125
1461,151,0,0,0.7404252886772156,0.9071183204650879,450.8607594936709,666.6187788609543,451.9874572753906,666.0098266601562
1461,254,0,0,0.8381063342094421,0.9096394777297974,373.72151898734177,691.2775782452538,374.7696533203125,691.4678344726562
1462,132,0,0,0.9133156538009644,0.9449390769004822,513.5189873417721,958.3683940482298,513.4266967773438,957.59228515625
1462,135,1,1,0.8702178597450256,0.8594114184379578,488.1772151898734,33.524884556182656,487.103515625,35.989830017089844
1462,143,0,0,0.837222695350647,0.852722704410553,309.9493670886076,220.82093381221136,308.25054931640625,221.37075805664062
1462,144,1,1,0.8290301561355591,0.9197065234184265,385.69620253164555,487.0805541303232,385.33184814453125,486.2338562011719
1462,145,1,1,0.8654801249504089,0.9142428040504456,336.4050632911392,402.85274499743457,335.55755615234375,401.9153747558594
1462,146,1,1,0.9054542183876038,0.9215943217277527,723.2151898734177,488.18881477680856,721.6424560546875,488.212158203125
1462,147,1,1,0.7676608562469482,0.8952891826629639,282.37974683544303,633.0938943047717,283.5885925292969,632.370361328125
1462,148,1,1,0.8166947364807129,0.9277629852294922,394.60759493670884,585.7157516675218,395.4300537109375,586.6612548828125
1462,149,1,1,0.8059803247451782,0.8495035171508789,328.6075949367089,601.5084658799383,328.19744873046875,601.33447265625
1462,150,0,0,0.8889593482017517,0.9376215934753418,121.1392405063291,933.9866598255514,121.44872283935547,933.21923828125
1462,151,0,0,0.8091468811035156,0.8730831742286682,451.97468354430373,666.6187788609543,452.99468994140625,665.1746826171875
1462,254,0,0,0.8279193639755249,0.9481919407844543,374.83544303797464,691.2775782452538,375.1939697265625,690.7347412109375
1463,132,0,0,0.9134223461151123,0.945779025554657,513.5189873417721,958.3683940482298,513.4356689453125,957.5947875976562
1463,135,1,1,0.8616678714752197,0.874330461025238,489.2911392405063,33.524884556182656,487.9898986816406,35.221073150634766
1463,143,0,0,0.8375189304351807,0.8062930107116699,311.0632911392405,220.82093381221136,308.586181640625,220.95394897460938
1463,144,1,1,0.8314688205718994,0.9222783446311951,384.5822784810126,487.0805541303232,384.690185546875,486.65625
1463,145,1,1,0.8514737486839294,0.9078782200813293,335.2911392405063,402.85274499743457,334.5838928222656,404.26812744140625
1463,146,1,1,0.9066460132598877,0.934640109539032,719.873417721519,488.18881477680856,718.732177734375,488.1911926269531
1463,147,1,1,0.7731946706771851,0.8687307834625244,283.49367088607596,633.0938943047717,284.3223571777344,631.2623291015625
1463,148,1,1,0.8366150856018066,0.9163392186164856,397.9493670886076,585.7157516675218,397.8458251953125,587.6268310546875
1463,149,1,1,0.8193764090538025,0.8639115691184998,329.7215189873417,603.7249871729091,329.05853271484375,605.20849609375
1463,150,0,0,0.8891211152076721,0.8946029543876648,121.1392405063291,933.9866598255514,120.78549194335938,932.3753662109375
1463,151,0,0,0.8222760558128357,0.9074225425720215,453.08860759493666,666.6187788609543,453.69879150390625,665.4786987304688
1463,254,0,0,0.8155373930931091,0.9696308374404907,375.9493670886076,691.2775782452538,375.83856201171875,690.7836303710938
1464,132,0,0,0.9127180576324463,0.9411073923110962,513.5189873417721,958.3683940482298,513.3419189453125,957.6357421875
1464,135,1,1,0.8684098124504089,0.8427273035049438,490.4050632911392,32.41662390969728,489.0362854003906,34.242977142333984
1464,143,0,0,0.827092170715332,0.7783454656600952,311.0632911392405,218.6044125192406,308.77703857421875,220.73895263671875
1464,144,1,1,0.8257192373275757,0.9161911606788635,383.746835443038,487.0805541303232,383.14288330078125,486.95025634765625
1464,145,1,1,0.858725905418396,0.9304431080818176,334.17721518987344,405.06926629040527,333.88653564453125,406.3609924316406
1464,146,1,1,0.9010940790176392,0.9589804410934448,716.5316455696202,488.18881477680856,715.7806396484375,488.16998291015625
1464,147,1,1,0.7806581258773804,0.956087052822113,284.60759493670884,630.8773730118008,284.61383056640625,630.3890380859375
1464,148,1,1,0.8348833322525024,0.9227830767631531,400.1772151898734,585.7157516675218,400.4980773925781,587.59228515625
1464,149,1,1,0.797012448310852,0.9181983470916748,330.83544303797464,605.9415084658799,330.4237060546875,606.5755004882812
1464,150,0,0,0.8959945440292358,0.9076310396194458,121.1392405063291,932.878399179066,120.5341567993164,931.751220703125
1464,151,0,0,0.8066868782043457,0.926245927810669,454.2025316455696,666.6187788609543,454.23565673828125,665.3914184570312
1464,254,0,0,0.8133569955825806,0.9445849061012268,377.0632911392405,691.2775782452538,376.52935791015625,691.454345703125
1465,132,0,0,0.9137095808982849,0.9418800473213196,513.5189873417721,958.3683940482298,513.3406372070312,957.649658203125
1465,135,1,1,0.8573594689369202,0.8393115401268005,491.5189873417721,32.41662390969728,490.20330810546875,32.24317932128906
1465,143,0,0,0.8214911818504333,0.7374294996261597,312.17721518987344,218.6044125192406,309.03515625,220.08004760742188
1465,144,1,1,0.8237994313240051,0.9499850273132324,382.63291139240505,487.0805541303232,382.941162109375,486.5633544921875
1465,145,1,1,0.8476972579956055,0.8800458312034607,334.17721518987344,407.2857875833761,333.00750732421875,407.86907958984375
1465,146,1,1,0.9073742032051086,0.9359833002090454,713.1898734177214,488.18881477680856,712.3455200195312,487.99951171875
1465,147,1,1,0.7496251463890076,0.877619743347168,284.60759493670884,630.8773730118008,284.87640380859375,628.6701049804688
1465,148,1,1,0.8459214568138123,0.8679091930389404,402.40506329113924,585.7157516675218,403.6061706542969,588.080322265625
1465,149,1,1,0.8408074378967285,0.9306704998016357,331.9493670886076,608.1580297588507,331.8037109375,609.7792358398438
1465,150,0,0,0.8978356719017029,0.9285431504249573,121.1392405063291,931.7701385325807,120.53067016601562,931.1189575195312
1465,151,0,0,0.8360865712165833,0.8740580677986145,454.2025316455696,666.6187788609543,454.89349365234375,664.8572998046875
1465,254,0,0,0.827172040939331,0.9353428483009338,377.0632911392405,691.2775782452538,377.115966796875,690.5076904296875
1466,132,0,0,0.9136251211166382,0.9452793002128601,513.5189873417721,958.3683940482298,513.3916015625,957.6421508789062
1466,135,1,1,0.863273024559021,0.8929709196090698,492.63291139240505,31.308363263211902,491.3057861328125,31.635629653930664
1466,143,0,0,0.8190464377403259,0.8288447856903076,312.17721518987344,218.6044125192406,310.0800476074219,218.96322631835938
1466,144,1,1,0.7991660833358765,0.9412245154380798,381.5189873417721,487.0805541303232,381.9223937988281,486.1491394042969
1466,145,1,1,0.8618271350860596,0.9095942974090576,333.0632911392405,409.5023088763468,332.45745849609375,409.34393310546875
1466,146,1,1,0.899830162525177,0.9280000329017639,709.8481012658227,488.18881477680856,708.7049560546875,488.2044982910156
1466,147,1,1,0.7712780237197876,0.8664315342903137,285.72151898734177,628.6608517188301,286.57763671875,626.8458251953125
1466,148,1,1,0.8367611169815063,0.9237239956855774,404.63291139240505,587.9322729604926,405.6122741699219,587.0970458984375
1466,149,1,1,0.8504046201705933,0.8720353841781616,333.0632911392405,612.5910723447921,333.456787109375,612.4888305664062
1466,150,0,0,0.8954634070396423,0.8984244465827942,121.1392405063291,931.7701385325807,120.26194763183594,930.502685546875
1466,151,0,0,0.8293172121047974,0.9058406949043274,455.3164556962025,666.6187788609543,455.7253112792969,665.2310791015625
1466,254,0,0,0.8304687738418579,0.9376543760299683,378.1772151898734,691.2775782452538,377.935791015625,690.3302001953125
1467,132,0,0,0.9127905368804932,0.9451746940612793,513.5189873417721,958.3683940482298,513.3800048828125,957.656005859375
1467,135,1,1,0.8504520654678345,0.9107958078384399,493.7468354430379,30.200102616726525,492.66802978515625,30.17173957824707
1467,143,0,0,0.7953452467918396,0.8230183124542236,313.2911392405063,216.38789122626986,311.39605712890625,217.615234375
1467,144,1,1,0.7917369604110718,0.9334276914596558,380.40506329113924,487.0805541303232,379.65655517578125,487.3392333984375
1467,145,1,1,0.8703448176383972,0.9460987448692322,331.9493670886076,411.7188301693176,331.8150939941406,412.01495361328125
1467,146,1,1,0.9021430015563965,0.9257126450538635,706.506329113924,488.18881477680856,705.2586669921875,487.9285888671875
1467,147,1,1,0.7977009415626526,0.8009636998176575,285.72151898734177,628.6608517188301,286.74609375,625.4180908203125
1467,148,1,1,0.8449128866195679,0.9017431735992432,406.86075949367086,587.9322729604926,408.47174072265625,587.387451171875
1467,149,1,1,0.8438344597816467,0.8626534938812256,334.17721518987344,614.8075936377629,334.6983642578125,614.647705078125
1467,150,0,0,0.8891304731369019,0.9325312972068787,121.1392405063291,929.5536172396099,120.41343688964844,929.268798828125
1467,151,0,0,0.655884325504303,0.9312977194786072,456.43037974683546,666.6187788609543,456.11700439453125,666.0862426757812
1467,254,0,0,0.8233947157859802,0.935858964920044,379.2911392405063,691.2775782452538,378.6731872558594,690.9051513671875
1468,132,0,0,0.9139528274536133,0.9318289756774902,513.5189873417721,958.3683940482298,513.2671508789062,957.57373046875
1468,135,1,1,0.8505764007568359,0.9024578332901001,494.86075949367086,30.200102616726525,494.03326416015625,29.112567901611328
1468,143,0,0,0.7996784448623657,0.9198200702667236,313.2911392405063,216.38789122626986,313.30609130859375,215.9825439453125
1468,144,1,1,0.791559636592865,0.907590925693512,379.2911392405063,487.0805541303232,378.3074645996094,487.63995361328125
1468,145,1,1,0.8578447103500366,0.9198880791664124,331.9493670886076,413.9353514622883,331.09393310546875,414.6578674316406
1468,146,1,1,0.9062682390213013,0.967750072479248,702.0506329113923,488.18881477680856,701.4630126953125,488.32928466796875
1468,147,1,1,0.7994027733802795,0.8476179242134094,286.83544303797464,626.4443304258593,287.6871337890625,624.1580200195312
1468,148,1,1,0.8463864326477051,0.9311336874961853,409.08860759493666,587.9322729604926,409.92755126953125,587.1388549804688
1468,149,1,1,0.843330442905426,0.8723827600479126,335.2911392405063,617.0241149307337,334.28662109375,617.078125
1468,150,0,0,0.8790785670280457,0.894827663898468,121.1392405063291,929.5536172396099,119.75494384765625,928.9830322265625
1468,254,0,0,0.8300158977508545,0.9498748183250427,380.40506329113924,691.2775782452538,379.9554443359375,691.4830322265625
1469,132,0,0,0.912444531917572,0.9381043314933777,513.5189873417721,958.3683940482298,513.3759155273438,957.5430297851562
1469,135,1,1,0.8435559272766113,0.8255757093429565,495.9746835443038,29.091841970241145,494.4009094238281,28.0760498046875
1469,143,0,0,0.7877709865570068,0.9387105703353882,314.4050632911392,216.38789122626986,314.07220458984375,215.59304809570312
1469,144,1,1,0.7902055978775024,0.9045727849006653,378.1772151898734,487.0805541303232,377.1833801269531,487.6758117675781
1469,145,1,1,0.8502750396728516,0.9388846755027771,330.83544303797464,413.9353514622883,331.0553894042969,415.3027648925781
1469,146,1,1,0.9001867175102234,0.9820351004600525,698.7088607594936,488.18881477680856,698.7308349609375,488.25933837890625
1469,147,1,1,0.782612681388855,0.8487904667854309,286.83544303797464,626.4443304258593,287.2987976074219,623.6817626953125
1469,148,1,1,0.8401681184768677,0.9268850088119507,412.4303797468354,587.9322729604926,412.06640625,586.4313354492188
1469,149,1,1,0.8372624516487122,0.8806837201118469,336.4050632911392,619.5177013853257,335.4957580566406,618.7781372070312
1469,150,0,0,0.8721784353256226,0.8985791206359863,121.1392405063291,928.1682914315032,119.79069519042969,928.401123046875
1469,151,0,0,0.6599823236465454,0.8632951378822327,458.37974683544303,666.6187788609543,457.04193115234375,665.260009765625
1469,254,0,0,0.8257727026939392,0.8773323893547058,381.5189873417721,691.2775782452538,380.2931823730469,690.7896728515625
1470,132,0,0,0.9088683724403381,0.9101523756980896,513.5189873417721,958.3683940482298,512.7467041015625,957.8660278320312
1470,135,1,1,0.814881443977356,0.8820347189903259,497.08860759493666,27.983581323755768,494.9261779785156,27.672195434570312
1470,143,0,0,0.793903648853302,0.8275625109672546,314.4050632911392,216.38789122626986,316.2166748046875,215.1217803955078
1470,144,1,1,0.7806733250617981,0.8735724687576294,377.0632911392405,487.0805541303232,375.634765625,487.6741943359375
1470,145,1,1,0.8591906428337097,0.9469293355941772,330.83544303797464,416.4289379168804,330.2298278808594,416.7940673828125
1470,146,1,1,0.9048981070518494,0.9674204587936401,695.367088607595,488.18881477680856,694.9661865234375,487.7432861328125
1470,147,1,1,0.7971875071525574,0.8460491895675659,287.9493670886076,623.9507439712672,287.36895751953125,621.3009033203125
1470,148,1,1,0.822677731513977,0.9095489382743835,414.65822784810126,587.9322729604926,413.9964904785156,586.174560546875
1470,149,1,1,0.8311862945556641,0.894001305103302,337.5189873417721,621.7342226782965,337.3494873046875,621.3114624023438
1470,150,0,0,0.8728917241096497,0.9588448405265808,120.02531645569618,927.060030785018,120.3375244140625,926.8900146484375
1470,151,0,0,0.6707442402839661,0.8265982270240784,459.49367088607596,666.6187788609543,458.7188720703125,663.8900756835938
1470,254,0,0,0.8277838826179504,0.9099584817886353,382.63291139240505,691.2775782452538,381.79412841796875,690.6512451171875
1471,132,0,0,0.9092008471488953,0.9099924564361572,513.5189873417721,958.3683940482298,512.6990966796875,957.9232177734375
1471,135,1,1,0.8192654252052307,0.7920633554458618,499.3164556962025,27.983581323755768,495.9347229003906,26.573253631591797
1471,143,0,0,0.7948799133300781,0.9276266098022461,315.5189873417721,214.1713699332991,316.3251953125,214.37783813476562
1471,144,1,1,0.788372278213501,0.8571643233299255,375.9493670886076,489.29707542329396,374.33660888671875,488.50909423828125
1471,145,1,1,0.9001744985580444,0.9416031837463379,329.7215189873417,418.6454592098512,329.0628356933594,418.3482360839844
1471,146,1,1,0.8958594799041748,0.9461696147918701,692.0253164556962,488.18881477680856,691.1636352539062,488.44512939453125
1471,147,1,1,0.789821207523346,0.7467289566993713,289.0632911392405,623.9507439712672,287.9359130859375,619.3626708984375
1471,148,1,1,0.8256542682647705,0.9607450366020203,416.60759493670884,587.9322729604926,416.4794921875,587.0411376953125
1471,149,1,1,0.8101978898048401,0.9200116991996765,339.4683544303797,626.167265264238,338.9166259765625,624.982177734375
1471,150,0,0,0.8939400911331177,0.9173036813735962,120.02531645569618,927.060030785018,120.63717651367188,925.9453125
1471,151,0,0,0.8127215504646301,0.9460795521736145,459.49367088607596,664.4022575679835,459.30377197265625,663.8412475585938
1471,254,0,0,0.8341395854949951,0.9299065470695496,383.746835443038,691.2775782452538,383.2171936035156,690.5931396484375
1472,132,0,0,0.9085890054702759,0.91389399766922,513.5189873417721,958.3683940482298,513.0325927734375,957.560302734375
1472,135,1,1,0.7958478331565857,0.7653382420539856,500.4303797468354,26.87532067727039,496.7442626953125,25.082983016967773
1472,143,0,0,0.8196054100990295,0.8829911947250366,315.5189873417721,214.1713699332991,316.7095642089844,213.36949157714844
1472,144,1,1,0.7908015251159668,0.9091036319732666,374.83544303797464,489.29707542329396,373.990966796875,488.3966064453125
1472,145,1,1,0.9065990447998047,0.9692214131355286,328.6075949367089,420.8619805028219,328.65948486328125,420.0797119140625
1472,146,1,1,0.8953636884689331,0.9006807804107666,688.6835443037974,488.18881477680856,687.4208984375,488.34124755859375
1472,147,1,1,0.813546895980835,0.8060634136199951,287.9493670886076,621.4571575166751,287.50677490234375,617.593017578125
1472,148,1,1,0.8382763266563416,0.9348468780517578,418.83544303797464,587.9322729604926,419.085693359375,587.0802612304688
1472,149,1,1,0.8247354626655579,0.9257594347000122,339.4683544303797,628.3837865572087,339.299072265625,627.93017578125
1472,150,0,0,0.8968384265899658,0.9383252263069153,120.02531645569618,924.5664443304258,120.0356216430664,925.2169189453125
1472,151,0,0,0.8650646209716797,0.929175853729248,460.60759493670884,664.4022575679835,459.82635498046875,663.8577880859375
1472,254,0,0,0.8411609530448914,0.9293880462646484,384.5822784810126,691.2775782452538,384.2251892089844,690.27587890625
1473,132,0,0,0.9090377688407898,0.9185892343521118,513.5189873417721,958.3683940482298,512.8187255859375,957.9185791015625
1473,135,1,1,0.7822457551956177,0.7314776182174683,501.54430379746833,26.87532067727039,497.5270690917969,24.404329299926758
1473,143,0,0,0.828452467918396,0.9001139402389526,316.63291139240505,214.1713699332991,316.8923034667969,212.66221618652344
1473,144,1,1,0.80367112159729,0.8449705243110657,373.72151898734177,489.29707542329396,371.94342041015625,488.6633605957031
1473,145,1,1,0.8954595923423767,0.9195309281349182,328.6075949367089,423.0785017957927,327.9593505859375,421.95635986328125
1473,146,1,1,0.9038055539131165,0.9133909344673157,685.3417721518987,488.18881477680856,684.0684814453125,488.99554443359375
1473,147,1,1,0.8210031390190125,0.8103029727935791,287.9493670886076,619.2406362237044,286.93792724609375,616.1734619140625
1473,148,1,1,0.8390888571739197,0.9216874241828918,421.0632911392405,587.9322729604926,422.0352783203125,587.0341796875
1473,149,1,1,0.829864501953125,0.8478429317474365,340.5822784810126,630.877373011801,339.64794921875,630.5484619140625
1473,150,0,0,0.895865261554718,0.9377133250236511,120.02531645569618,924.5664443304258,119.63958740234375,924.3271484375
1473,151,0,0,0.8335612416267395,0.8911501169204712,461.7215189873417,664.4022575679835,460.6319580078125,663.3907470703125
1473,254,0,0,0.8327714204788208,0.9194455146789551,385.69620253164555,691.2775782452538,386.10638427734375,690.1204833984375
1474,132,0,0,0.9066249132156372,0.9373162984848022,513.5189873417721,958.3683940482298,513.308349609375,957.612548828125
1474,135,1,1,0.7538130283355713,0.8106467723846436,502.65822784810126,24.658799384299638,499.85882568359375,23.34013557434082
1474,143,0,0,0.85239177942276,0.9223103523254395,316.63291139240505,211.95484864032835,317.32403564453125,212.100341796875
1474,144,1,1,0.8020336627960205,0.8524568676948547,372.60759493670884,489.29707542329396,370.97430419921875,488.53509521484375
1474,145,1,1,0.8930918574333191,0.9251968860626221,327.49367088607596,425.2950230887634,327.04150390625,423.97381591796875
1474,146,1,1,0.897644579410553,0.9225775599479675,682.2784810126582,490.4053360697793,681.2373657226562,489.4264221191406
1474,147,1,1,0.8162317276000977,0.9076722264289856,287.9493670886076,617.0241149307336,287.73468017578125,615.3258056640625
1474,148,1,1,0.8417998552322388,0.8897750973701477,423.0126582278481,587.9322729604926,424.916015625,588.0289916992188
1474,149,1,1,0.8244140148162842,0.8320669531822205,340.5822784810126,633.0938943047715,339.99334716796875,632.725830078125
1474,150,0,0,0.8893393278121948,0.8523556590080261,120.02531645569618,923.4581836839404,118.96751403808594,923.112060546875
1474,151,0,0,0.8659055233001709,0.9190728068351746,462.83544303797464,664.4022575679835,462.61083984375,663.0953369140625
1474,254,0,0,0.8304271697998047,0.9001814723014832,386.8101265822785,691.2775782452538,386.38525390625,690.60986328125
1475,132,0,0,0.9075526595115662,0.9241065382957458,513.5189873417721,958.3683940482298,512.8165283203125,958.0185546875
1475,135,1,1,0.753389298915863,0.7839831709861755,503.49367088607596,24.658799384299638,500.1743469238281,23.221527099609375
1475,143,0,0,0.8466475605964661,0.9239122867584229,317.746835443038,211.95484864032835,317.598388671875,211.92816162109375
1475,144,1,1,0.8121569156646729,0.9060156941413879,370.37974683544303,489.29707542329396,369.4696044921875,488.61676025390625
1475,145,1,1,0.8898344039916992,0.9411174058914185,326.37974683544303,425.2950230887634,326.05169677734375,425.8905029296875
1475,146,1,1,0.9022793173789978,0.9448281526565552,678.1012658227849,490.4053360697793,678.008544921875,488.768310546875
1475,147,1,1,0.8232249021530151,0.944370448589325,286.83544303797464,614.8075936377629,287.0860595703125,613.9700927734375
1475,148,1,1,0.8336504697799683,0.9781182408332825,426.3544303797468,587.9322729604926,426.5599365234375,587.918701171875
1475,149,1,1,0.8370608687400818,0.8640234470367432,341.69620253164555,635.3104155977423,340.80169677734375,634.607666015625
1475,150,0,0,0.8955094814300537,0.9565480947494507,120.02531645569618,922.349923037455,119.40008544921875,922.349365234375
1475,151,0,0,0.8132591843605042,0.8976901173591614,463.9493670886076,664.4022575679835,463.39410400390625,663.008544921875
1475,254,0,0,0.8279326558113098,0.8412784337997437,387.92405063291136,691.2775782452538,386.4478759765625,690.89208984375
1476,132,0,0,0.907058835029602,0.9230186343193054,513.5189873417721,958.3683940482298,512.8284912109375,957.986083984375
1476,135,1,1,0.7489500641822815,0.793208658695221,504.6075949367088,24.658799384299638,501.52899169921875,23.12407875061035
1476,143,0,0,0.8494617342948914,0.8785669803619385,318.86075949367086,211.95484864032835,317.5909423828125,211.2315673828125
1476,144,1,1,0.8218135833740234,0.8990256786346436,369.2658227848101,489.29707542329396,369.3011474609375,488.614990234375
1476,145,1,1,0.8754270076751709,0.9123697876930237,326.37974683544303,427.5115443817342,325.4462890625,427.0028076171875
1476,146,1,1,0.8946073651313782,0.9455787539482117,674.7594936708861,490.4053360697793,674.2498779296875,489.3856201171875
1476,147,1,1,0.8105161786079407,0.8817647695541382,286.83544303797464,614.8075936377629,286.58343505859375,613.156982421875
1476,148,1,1,0.8392422199249268,0.9702555537223816,428.5822784810126,587.9322729604926,428.8936767578125,587.5311279296875
1476,149,1,1,0.8294574618339539,0.8749529719352722,342.8101265822785,637.5269368907132,342.66156005859375,635.805419921875
1476,150,0,0,0.8747908473014832,0.9242244958877563,120.02531645569618,922.349923037455,119.2205581665039,921.572509765625
1476,151,0,0,0.8680312633514404,0.8881345391273499,465.0632911392405,664.4022575679835,464.61627197265625,662.808349609375
1476,254,0,0,0.8258124589920044,0.7928318977355957,389.0379746835443,691.2775782452538,386.76031494140625,691.336669921875
1477,132,0,0,0.9066293239593506,0.9252357482910156,513.5189873417721,958.3683940482298,512.864990234375,957.97607421875
